,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
4576,The Girls of Silver Spur Ranch,Grace MacGowan Cooke and Anne McQueen,Orphans -- Juvenile fiction,Western stories,Family -- Juvenile fiction,11,35672,English,2014-01-03
4577,The Trial and Execution of the Sparrow for Killing Cock Robin,Anonymous,Birds -- Juvenile poetry,Animals -- Juvenile poetry,Cock Robin (Fictitious character) -- Poetry,17,1005,English,2014-01-04
4578,"Bentley's Miscellany, Volume I",Various,Welsh periodicals -- 19th century,NA,NA,31,17,English,2014-01-04
4579,Slavery in Pennsylvania,Edward Raymond Turner,African Americans -- Pennsylvania,Slavery -- Pennsylvania,NA,42,31539,English,2014-01-04
4580,"Loppu hyvä, kaikki hyvä",William Shakespeare,Comedies,Married women -- Drama,Runaway husbands -- Drama,2,18210,Finnish,2014-01-04
4581,The Stoneground Ghost Tales,E. G. Swain,"Ghost stories, English",English fiction -- 20th century,NA,31,17,English,2014-01-04
4582,Problems of Genetics,William Bateson,Evolution (Biology),Variation (Biology),Genetics,27,94041,English,2014-01-04
4583,A Noble Queen: A Romance of Indian History (Volume 2 of 3),Meadows Taylor,"Chand Bibi, sultana, -1600 -- Fiction",Queens -- India -- Fiction,NA,4,71265,English,2014-01-04
4584,Los monfíes de las Alpujarras: novela original,Manuel Fernández y González,Historical fiction,NA,NA,12,17,Spanish,2014-01-04
4585,"The Boy Mechanic, Book 2: 1000 Things for Boys to Do",H. H. Windsor,Handicraft for boys,Handicraft,NA,77,243583,English,2014-01-04
4586,Diplomatic Days,Edith O'Shaughnessy,Mexico City (Mexico) -- Social life and customs,Mexico -- History -- 1910-1946,NA,24,99557,English,2014-01-04
4587,John Inglesant: A Romance (Volume 1 of 2),J. H. Shorthouse,"Great Britain -- History -- Charles I, 1625-1649 -- Fiction",Religious fiction,NA,19,88189,English,2014-01-04
4588,John Inglesant: A Romance (Volume 2 of 2),J. H. Shorthouse,"Great Britain -- History -- Charles I, 1625-1649 -- Fiction",Religious fiction,NA,20,98560,English,2014-01-04
4589,"L'Illustration, No. 2506, 7 Mars 1891",Various,Illustrated periodicals -- France,NA,NA,14,22725,French,2014-01-05
4590,A Tale of Two Tunnels: A Romance of the Western Waters,William Clark Russell,Sea stories,Man-woman relationships -- Fiction,Pirates -- Fiction,9,33900,English,2014-01-05
4591,"The Knickerbocker, Vol. 22, No. 6, December 1843",Various,Periodicals,NA,NA,17,17,English,2014-01-05
4592,Light for Little Ones,Mary F. Waterbury,Children -- Religious life -- Juvenile fiction,Children -- Conversion to Christianity -- Juvenile fiction,NA,2,9287,English,2014-01-05
4593,The Oxford Book of Ballads,Arthur Quiller-Couch,"Ballads, English -- Great Britain -- Texts",NA,NA,39,150684,English,2014-01-05
4594,"Explanatory Notes of a Pack of Cavalier Playing Cards, Temp. Charles I","planatory Notes of a Pack of Cavalier Playing Cards, Temp. Charles II.",Playing cards,"Great Britain -- History -- Commonwealth and Protectorate, 1649-1660","Great Britain -- History -- Comic books, strips, etc.",19,17,English,2014-01-05
4595,"Harper's Young People, December 14, 1880",Various,"Children's periodicals, American",NA,NA,0,15314,English,2014-01-05
4596,"Harper's Young People, December 28, 1880",Various,"Children's periodicals, American",NA,NA,4,17,English,2014-01-05
4597,"Harper's Young People, January 18, 1881",Various,"Children's periodicals, American",NA,NA,6,17,English,2014-01-05
4598,Ein Blick in die Zukunft,Richard Michaelis,Utopias -- Fiction,Utopian fiction,"Bellamy, Edward, 1850-1898. Looking backward",4,17,German,2014-01-05
4599,"Beyond the Marne: Quincy, Huiry, Voisins before and during the batt","yond the Marne: Quincy, Huiry, Voisins before and during the battle","World War, 1914-1918 -- Personal narratives","Marne, 1st Battle of the, France, 1914",NA,16,12674,English,2014-01-06
4600,Martha of California: A Story of the California Trail,James Otis,Overland journeys to the Pacific -- Juvenile fiction,West (U.S.) -- Juvenile fiction,Frontier and pioneer life -- West (U.S.) -- Juvenile fiction,33,17,English,2014-01-06
4601,The Little Maid of Israel,Emma Howard Wight,"Bible stories, English -- Old Testament","Naaman, the Syrian -- Juvenile fiction",Elisha (Biblical prophet) -- Juvenile fiction,12,17,English,2014-01-06
4602,Turhaa lemmen touhua,William Shakespeare,Comedies,Courts and courtiers -- Drama,Princesses -- Drama,0,17076,Finnish,2014-01-06
4603,Chats on Cottage and Farmhouse Furniture,Arthur Hayden,Furniture -- England,Country furniture -- England,Textile fabrics -- England,28,43666,English,2014-01-06
4604,How to Become an Engineer,Frank W. Doughty,"Locomotives -- Handbooks, manuals, etc.",NA,NA,13,17,English,2014-01-06
4605,Man and His Migrations,R. G. Latham,Ethnology,Human beings -- Migrations,NA,9,59092,English,2014-01-06
4606,Wood Engraving,R. J. Beedham,Wood-engraving -- Technique,NA,NA,23,8621,English,2014-01-06
4607,Buddhism in the Modern World,Kenneth J. Saunders,Buddhism,NA,NA,18,23568,English,2014-01-06
4608,The Bābur-nāma in English (Memoirs of Bābur),Emperor of Hindustan Babur,Mogul Empire,"Babur, Emperor of Hindustan, 1483-1530",NA,164,17,English,2014-01-07
4609,"The Northfield Tragedy; or, the Robber's Raid",J. H. Hanson,Bank robberies -- Minnesota -- Northfield -- History -- 19th century,NA,NA,20,40273,English,2014-01-06
4610,Kobolz: Grotesken,Hans Reimann,German literature -- 20th century,NA,NA,0,17,German,2014-01-07
4611,Polnische Gedichte,Rudolf Leonhard,Polish people -- Poetry,NA,NA,2,5126,German,2014-01-07
4612,Verkettung: Gedichte,Martin Gumpert,"World War, 1914-1918 -- Poetry",NA,NA,3,3387,German,2014-01-07
4613,"Les belles-de-nuit; ou, les anges de la famille. tome 2",Paul Féval,French fiction -- 19th century,NA,NA,4,45928,French,2014-01-07
4614,Progress of Western Education in China and Si,ogress of Western Education in China and Siam,Education -- China,Education -- Thailand,NA,4,6670,English,2014-01-07
4615,"Siam: Its Government, Manners, Customs, &c.",N. A. McDonald,Thailand -- Social life and customs,Thailand -- Description and travel,Americans -- Thailand,7,17,English,2014-01-07
4616,Mary of Plymouth: A Story of the Pilgrim Settlement,James Otis,"Massachusetts -- History -- New Plymouth, 1620-1691 -- Juvenile fiction",Pilgrims (New Plymouth Colony) -- Juvenile fiction,NA,23,17,English,2014-01-07
4617,"Mémoires de Luther écrits par lui-même, Tome II",Martin Luther and Jules Michelet,"Luther, Martin, 1483-1546",NA,NA,22,72598,French,2014-01-07
4618,"Blackwood's Edinburgh Magazine, Vol. 68, No 420, October 1850",Various,Scotland -- Periodicals,England -- Periodicals,NA,9,85066,English,2014-01-07
4619,The Expositor's Bible: The Second Book of Samuel,William Garden Blaikie,"Bible. Samuel, 2nd -- Commentaries",NA,NA,21,120603,English,2014-01-07
4620,Le crime d'Orcival,Emile Gaboriau,Detective and mystery stories,French fiction -- 19th century,NA,23,17,French,2014-01-07
4621,"Motion Pictures, 1960-1969: Catalog of Copyright Entri","tion Pictures, 1960-1969: Catalog of Copyright Entries",Motion pictures -- Catalogs,NA,NA,71,17,English,2014-01-08
4622,In the Days of Giants: A Book of Norse Tales,Abbie Farwell Brown,"Mythology, Norse -- Juvenile literature",NA,NA,99,50093,English,2014-01-08
4623,The Golf Courses of the British Isles,Bernard Darwin,Golf courses -- Great Britain,NA,NA,57,72855,English,2014-01-08
4624,Sweden,Victor Alfred Nilsson,Sweden -- History,NA,NA,40,17,English,2014-01-08
4625,True Ghost Stories,Hereward Carrington,Ghosts,NA,NA,57,51201,English,2014-01-08
4626,Plantation Reminiscences,Letitia M. Burwell,Plantation life,Virginia -- Social life and customs,NA,8,17,English,2014-01-08
4627,"The Indians of the Painted Desert Region: Hopis, Navahoes, Wallapais, Havasupa","e Indians of the Painted Desert Region: Hopis, Navahoes, Wallapais, Havasupais","Indians of North America -- Southwest, New",NA,NA,26,17,English,2014-01-08
4628,Nineteenth Century Questions,James Freeman Clarke,Literature -- History and criticism,"Civilization, Modern -- 19th century",NA,27,85806,English,2014-01-08
4629,The Seashore Book: Bob and Betty's Summer with Captain Hawes,E. Boyd Smith,Sea stories,Seashore -- Juvenile fiction,Boats and boating -- Juvenile fiction,4,5045,English,2014-01-08
4630,From a Swedish Homestead,Selma Lagerlöf,Sweden -- Social life and customs -- Fiction,"Short stories, Swedish -- Translations into English",NA,24,88614,English,2014-01-08
4631,The Dare Boys with General Greene,Stephen Angus Douglas Cox,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction",NA,NA,7,33735,English,2014-01-09
4632,Hell's Hatches,Lewis R. Freeman,Adventure stories,Artists -- Fiction,Oceania -- Fiction,2,90868,English,2014-01-09
4633,Held to Answer: A Novel,Peter Clark MacFarlane,Fiction,NA,NA,18,17,English,2014-01-08
4634,"L'Illustration, No. 2510, 4 Avril 1891",Various,Illustrated periodicals -- France,NA,NA,2,21068,French,2014-01-10
4635,Military Manners and Customs,James Anson Farrer,Military art and science,War,Soldiers,25,81321,English,2014-01-09
4636,The Mosaic History of the Creation of the World,Thomas Wood,Religion and science,Creation,Bible and science,17,214490,English,2014-01-11
4637,Brother Billy,Frances Margaret Fox,Michigan -- Juvenile fiction,Mackinaw City (Mich.) -- Juvenile fiction,NA,5,17,English,2014-01-09
4638,"Plant Lore, Legends, and Lyrics",Richard Folkard,Plants -- Folklore,NA,NA,609,0,English,2014-01-09
4639,Der Junker von Denow; Ein Geheimnis; Ein Besuch; Auf dem Altenteil: Erzählung,r Junker von Denow; Ein Geheimnis; Ein Besuch; Auf dem Altenteil: Erzählungen,German fiction -- 19th century,NA,NA,5,27388,German,2014-01-09
4640,The World's Greatest Books — Volume 17 — Poetry and Drama,Hammerton and Mee,Poetry,Drama,NA,156,17,English,2014-01-10
4641,Boer War Lyrics,Louis Selmer,"South African War, 1899-1902 -- Poetry",NA,NA,12,12803,English,2014-01-10
4642,Kleine deutsche Sprachlehre,Hermann Bohm and Walter Steinert,German language -- Grammar,NA,NA,40,12108,German,2014-01-11
4643,The Funny Bone: Short Stories and Amusing Anecdotes for a Dull Hour,Kieffer,American wit and humor,NA,NA,41,17,English,2014-01-11
4644,Philosophy of the Plan of Salvation: A Book for the Times,James B. Walker,Salvation,NA,NA,4,55333,English,2014-01-11
4645,"A Short View of the Immorality, and Profaneness of the English Stage",Collier,Theater -- Moral and ethical aspects -- Early works to 1800,Theater -- England -- Early works to 1800,NA,228,63494,English,2014-01-11
4646,Memoirs of the Duchesse de Dino (Afterwards Duchesse de Talleyrand et de Sagan,"moirs of the Duchesse de Dino (Afterwards Duchesse de Talleyrand et de Sagan),","Dino, Dorothée, duchesse de, 1793-1862",Europe -- Politics and government -- 1815-1848,France -- Foreign relations -- 1830-1848,18,17,English,2014-01-12
4647,Komödiantinnen: Roman,Walter Bloem,German fiction -- 20th century,NA,NA,11,74818,German,2014-01-12
4648,Braddock Road,John Kennedy Lacock,"Braddock's Campaign, 1755",NA,NA,7,17,English,2014-01-12
4649,The Last Boer War,H. Rider Haggard,Transvaal (South Africa) -- History -- War of 1880-1881,NA,NA,19,75545,English,2014-01-12
4650,"Harper's Young People, January 4, 1881",Various,"Children's periodicals, American",NA,NA,6,15836,English,2014-01-12
4651,With the Swamp Fox: A Story of General Marion's Young Spies,James Otis,Biographical fiction,Conduct of life -- Juvenile fiction,"United States -- History -- Revolution, 1775-1783 -- Juvenile fiction",19,59458,English,2014-01-12
4652,"Harper's Young People, January 11, 1881",Various,"Children's periodicals, American",NA,NA,22,16334,English,2014-01-13
4653,A Latin Grammar for Schools and Colleges,George Martin Lane,Latin language -- Grammar,NA,NA,181,17,English,2014-01-20
4654,"Punch, or the London Charivari, Vol. 148, February 3, 1915",Various,English wit and humor -- Periodicals,NA,NA,7,12893,English,2014-01-13
4655,"A Christian Directory, Part 3: Christian Ecclesiastics",Richard Baxter,Christian sociology,Casuistry,NA,49,17,English,2014-01-13
4656,The Houseboat Book: The Log of a Cruise from Chicago to New Orleans,W. F. Waugh,Mississippi River -- Description and travel,Illinois -- Description and travel,NA,21,39348,English,2014-01-13
4657,Unelma: Romaani,Émile Zola,Christian life -- Fiction,France -- Social life and customs -- Fiction,Dreams -- Fiction,7,55963,Finnish,2014-01-13
4658,History of Orrin Pierce,American Sunday-School Union,Christian life -- Juvenile fiction,Sunday school literature,Children and death -- Juvenile fiction,7,3014,English,2014-01-13
4659,Secret Service,Cyrus Townsend Brady and William Gillette,War stories,"Virginia -- History -- Civil War, 1861-1865 -- Fiction",Richmond (Va.) -- Fiction,17,17,English,2014-01-14
4660,"Punch, or the London Charivari, Vol. 109, July 13, 1895",Various,English wit and humor -- Periodicals,NA,NA,1,17,English,2014-01-14
4661,"John Leech's Pictures of Life and Character, Volume 1 (of 3)",John Leech,"English wit and humor, Pictorial",NA,NA,15,17,English,2014-01-14
4662,"John Leech's Pictures of Life and Character, Volume 2 (of 3)",John Leech,"English wit and humor, Pictorial",NA,NA,4,17,English,2014-01-14
4663,"John Leech's Pictures of Life and Character, Volume 3 (of 3)",John Leech,"English wit and humor, Pictorial",NA,NA,6,3804,English,2014-01-14
4664,Histoire des salons de Paris (Tome 5/6),duchesse d' Laure Junot Abrantès,Paris (France) -- Social life and customs,Paris (France) -- Intellectual life,Salons -- France -- Paris,32,17,French,2014-01-14
4665,Things a Boy Should Know About Electricity,Thomas M. St. John,Electricity,NA,NA,18,34141,English,2014-01-14
4666,"The Esperantist, Vol. 2, No. 7",H. Bolingbroke Mudie,Esperanto -- Periodicals,NA,NA,2,12354,Esperanto,2014-01-14
4667,"The Esperantist, Vol. 2, No. 8",H. Bolingbroke Mudie,Esperanto -- Periodicals,NA,NA,3,12252,Esperanto,2014-01-14
4668,"The Esperantist, Vol. 2, No. 9",H. Bolingbroke Mudie,Esperanto -- Periodicals,NA,NA,6,12178,Esperanto,2014-01-14
4669,"The Jesuit Relations and Allied Documents, Vol. 1: Acadia, 1610-1613",Thwaites,Canada -- History -- To 1763 (New France),Indians of North America -- Canada,Jesuits -- Missions,118,80935,English,2014-01-14
4670,Dorothy Dixon and the Double Cousin,Dorothy Wayne,Mystery and detective stories,Cousins -- Juvenile fiction,Spies -- Juvenile fiction,29,38064,English,2014-01-15
4671,Jack in the Rockies: A Boy's Adventures with a Pack Train,George Bird Grinnell,Overland journeys to the Pacific -- Juvenile fiction,Frontier and pioneer life -- West (U.S.) -- Juvenile fiction,NA,10,75721,English,2014-01-15
4672,"Stronghand; or, The Noble Revenge",Gustave Aimard,Disinheritance -- Fiction,NA,NA,8,17,English,2014-01-15
4673,"Punch, or the London Charivari, Vol. 109, July 20, 1895",Various,English wit and humor -- Periodicals,NA,NA,4,9475,English,2014-01-15
4674,Kuvauksia ruotsalaisesta talonpojan kodista,Sigurd,Short stories,Swedish fiction -- Translations into Finnish,NA,1,20420,Finnish,2014-01-15
4675,"Histoire du Consulat et de l'Empire, (Vol. 07 / 20)",Adolphe Thiers,"France -- History -- Consulate and First Empire, 1799-1815",NA,NA,7,192670,French,2014-01-15
4676,Histoire des salons de Paris (Tome 6/6),duchesse d' Laure Junot Abrantès,Paris (France) -- Social life and customs,Paris (France) -- Intellectual life,Salons -- France -- Paris,25,79646,French,2014-01-15
4677,"Friedrich Arnold Brockhaus, Sein Leben und Wirken. Erster Theil",Brockhaus,"Brockhaus, F. A. (Friedrich Arnold), 1772-1823",F.A. Brockhaus Verlag Leipzig,NA,34,128876,German,2014-01-15
4678,The Penitente Moradas of Abiquiú,Richard E. Ahlborn,Hermanos Penitentes -- New Mexico -- Abiquiu,Moradas -- New Mexico -- Abiquiu,Abiquiu (N.M.) -- Religious life and customs,15,12718,English,2014-01-15
4679,Siam: Land of Free Men,H. G. Deignan,Thailand -- History,NA,NA,7,17,English,2014-01-16
4680,"Jungle and Stream; Or, The Adventures of Two Boys in Siam",George Manville Fenn,Conduct of life -- Juvenile fiction,Adventure stories,Friendship -- Juvenile fiction,9,17,English,2014-01-16
4681,"Notes of a Journey on the Upper Mekong, Siam",H. Warington Smyth,Thailand -- Description and travel,Mines and mineral resources -- Thailand,Mines and mineral resources -- Laos,9,17,English,2014-01-16
4682,"Speeches of Benjamin Harrison, Twenty-third President of the United Stat","eeches of Benjamin Harrison, Twenty-third President of the United States",United States -- Politics and government,"Speeches, addresses, etc., American","Harrison, Benjamin, 1833-1901",71,222432,English,2014-01-16
4683,South London,Walter Besant,London (England) -- Description and travel,NA,NA,80,91755,English,2014-01-16
4684,The Pilgrims' Way from Winchester to Canterbury,Julia Cartwright,England -- Description and travel,Christian pilgrims and pilgrimages -- England -- Canterbury,Christian pilgrims and pilgrimages -- England -- Winchester,26,17,English,2014-01-17
4685,Story of the Bible Animals,J. G. Wood,Animals in the Bible,Nature in the Bible,NA,35,183243,English,2014-01-17
