,Title,Author,Subject1,Subject2,Subject3,Num_Downloads,Word_Count,Language,Release_Date
6102,"The American Missionary — Volume 35, No. 9, September, 1881",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,3,17,English,2017-12-02
6103,"Lloyd's Treatise on Hats, with Twenty-Four Engravings",Robert Lloyd,Hats,NA,NA,11,10135,English,2017-12-02
6104,Walks about Washington,Francis E. Leupp,Washington (D.C.) -- History,Washington (D.C.) -- Description and travel,NA,13,64914,English,2017-12-02
6105,The Dickens Country,Frederic George Kitton,"Novelists, English -- 19th century -- Biography",England -- Intellectual life -- 19th century,"Dickens, Charles, 1812-1870 -- Homes and haunts",14,17,English,2017-12-03
6106,John Brown's Raid,United States. National Park Service,"Brown, John, 1800-1859","Harpers Ferry (W. Va.) -- History -- John Brown's Raid, 1859",NA,37,20109,English,2017-12-03
6107,Leppirannan Lauri: Romaani,Jaakko Nikkinen,Finnish fiction -- 20th century,NA,NA,0,44227,Finnish,2017-12-03
6108,Erakkojärveläiset: Palanen saloelämää,Lauri Hannikainen,Finnish fiction -- 20th century,NA,NA,2,17,Finnish,2017-12-03
6109,Bringing up the Boy,Carl Avery Werner,Boys,NA,NA,18,17514,English,2017-12-03
6110,Führende Denker: Geschichtliche Einleitung in die Philosophie,Jonas Cohn,Philosophy -- History,NA,NA,24,17,German,2017-12-03
6111,"The Girl's Own Paper, Vol. XX, No. 989, December 10, 1898",Various,Children's literature -- Periodicals,NA,NA,11,17,English,2017-12-03
6112,The Man Behind the Bars,Winifred Louise Taylor,Prisons,Criminals,Crime,11,62705,English,2017-12-03
6113,Irrigation Works,E. S. Bellasis,Canals,Irrigation,NA,4,52864,English,2017-12-03
6114,Kuvaelmia itä-suomalaisten vanhoista tavoista 4: Talvitoimet,Johannes Häyhä,Seasons -- Russia (Federation) -- Karelia -- Folklore,Finns -- Russia (Federation) -- Karelia -- Folklore,Karelia (Russia) -- Social life and customs,4,17,Finnish,2017-12-03
6115,Kuvaelmia itä-suomalaisten vanhoista tavoista 5: Kesäaskareet,Johannes Häyhä,Seasons -- Russia (Federation) -- Karelia -- Folklore,Finns -- Russia (Federation) -- Karelia -- Folklore,Karelia (Russia) -- Social life and customs,1,26043,Finnish,2017-12-03
6116,Kuvaelmia itä-suomalaisten vanhoista tavoista 6: Naimistavat,Johannes Häyhä,Finns -- Russia (Federation) -- Karelia -- Folklore,Karelia (Russia) -- Social life and customs,Families -- Russia (Federation) -- Karelia -- Folklore,3,17,Finnish,2017-12-03
6117,Genom mina guldbågade glasögon,Albert Engström,Swedish wit and humor,NA,NA,14,36087,Swedish,2017-12-03
6118,"General Anatomy, Applied to Physiology and Medicine, Vol. 1 (of 3)",Xavier Bichat,Human physiology,Human anatomy,NA,88,156541,English,2017-12-03
6119,The Great Lord Burghley: A study in Elizabethan statecraft,Martin A. S. Hume,"Great Britain -- History -- Elizabeth, 1558-1603",Statesmen -- Great Britain -- Biography,"Burghley, William Cecil, Baron, 1520-1598",25,174868,English,2017-12-03
6120,Pop-Guns: One Serious and One Funny,Aunt Fanny,Conduct of life -- Juvenile fiction,Children's stories,Children -- Conduct of life -- Juvenile fiction,7,17,English,2017-12-03
6121,Shout Treason: The Trial of Aaron Burr,Francis F. Beirne,"Burr Conspiracy, 1805-1807","Burr, Aaron, 1756-1836 -- Trials, litigation, etc.",Trials (Treason) -- United States,10,17,English,2017-12-03
6122,"Harper's Young People, March 14, 1882",Various,"Children's periodicals, American",NA,NA,2,17,English,2017-12-04
6123,Kuvia ja kuvitelmia Suomen historiasta I,Juhani Aho,Finnish literature,NA,NA,6,17,Finnish,2017-12-04
6124,Kuvia ja kuvitelmia Suomen historiasta II,Juhani Aho,Finnish literature,NA,NA,5,57118,Finnish,2017-12-04
6125,Kuvia ja kuvitelmia Suomen historiasta III,Juhani Aho,Finnish literature,NA,NA,4,46649,Finnish,2017-12-04
6126,The son of Don Juan,José Echegaray,Spanish drama -- 19th century,NA,NA,6,32396,English,2017-12-04
6127,Die Thurmuhr: eine Rechen-Fibel für kleine Kinder,F. G. Normann,Numbers -- Juvenile literature,Counting -- Juvenile literature,Addition -- Juvenile literature,5,2029,German,2017-12-04
6128,The Cottage on the Fells,H. De Vere Stacpoole,Fiction,Detective and mystery stories,NA,15,60385,English,2017-12-04
6129,The Book of the Fly,George Hurlstone Hardy,Flies,Insect pests,Housefly,15,17,English,2017-12-05
6130,"Letters to a Friend, Written to Mrs. Ezra S. Carr, 1866-1879",John Muir,Natural history -- California,Naturalists -- United States -- Correspondence,Yosemite National Park (Calif.) -- Description and travel,18,0,English,2017-12-05
6131,Punakaartin päällikön tytär: Salapoliisiromaani,Lauri Soini,Finnish fiction -- 20th century,NA,NA,5,15474,Finnish,2017-12-05
6132,Earthwork Slips and Subsidences upon Public Works,John Newman,Earthwork,NA,NA,6,84398,English,2017-12-05
6133,Flowers of the Sky,Richard A. Proctor,Astronomy,NA,NA,40,61167,English,2017-12-06
6134,Girls and Athletics,Mary C. Morgan,Athletics,Physical education for women,NA,17,43763,English,2017-12-06
6135,"Tobacco: Growing, Curing, & Manufacturing",Charles G. Warnford Lock,Tobacco,Tobacco industry,NA,53,76567,English,2017-12-06
6136,Die altindische Säule: Ein Beitrag zur Säulenkunde,Hans Sohrmann,Architecture -- India,Columns,India -- Antiquities,9,16134,German,2017-12-06
6137,Rules and Directions for the Employment of Injections in Various Diseases,Lewis,Enema,Irrigation (Medicine),NA,3,9798,English,2017-12-06
6138,Zakflora voor Suriname [Deel I],A. A. Pulle,Plants -- Suriname -- Classification,NA,NA,15,72980,Dutch,2017-12-06
6139,Jääkärin muistelmia,Jalmari Kara,"World War, 1914-1918 -- Personal narratives, Finnish",NA,NA,3,46746,Finnish,2017-12-06
6140,In the Footprints of Charles Lamb,Benjamin Ellis Martin,"Lamb, Charles, 1775-1834","Lamb, Charles, 1775-1834 -- Bibliography",NA,13,17,English,2017-12-06
6141,The British Interned in Switzerland,Henry Philip Picot,"World War, 1914-1918 -- Hospitals","World War, 1914-1918 -- Prisoners and prisons, Swiss",NA,11,45281,English,2017-12-06
6142,Patsy,H. De Vere Stacpoole,Ireland -- Fiction,NA,NA,11,17,English,2017-12-07
6143,With Roberts to Pretoria: A Tale of The South African War,G. A. Henty,"South African War, 1899-1902 -- Juvenile fiction",NA,NA,16,154353,English,2017-12-07
6144,Folk Lore Notes. Vol. I—Gujarat,A. M. T. Jackson,Folklore -- India,NA,NA,41,104516,English,2017-12-07
6145,Tribal Custom in Anglo-Saxon Law,Frederic Seebohm,Anglo-Saxons,"Law, Anglo-Saxon",Tribes -- Great Britain,26,163128,English,2017-12-07
6146,"The Two Maps of Europe, and Some Other Aspects of the Great War",Hilaire Belloc,Military art and science,"World War, 1914-1918",Europe -- Politics and government,21,24876,English,2017-12-08
6147,"General Anatomy, Applied to Physiology and Medicine, Vol. 2 (of 3)",Xavier Bichat,Human physiology,Human anatomy,NA,20,141489,English,2017-12-08
6148,Erakkomaisteri: Romaani,Osmo Lajula,Finnish fiction -- 20th century,NA,NA,2,35869,Finnish,2017-12-08
6149,A rebours,J.-K. Huysmans,French fiction -- 19th century,Aesthetics -- Fiction,NA,245,17,French,2017-12-08
6150,"The American Missionary — Volume 35, No. 11, November, 1881",Various,Congregational churches -- Missions -- Periodicals,Home missions -- Periodicals,NA,8,20228,English,2017-12-09
6151,The Benefit of the Doubt; a Comedy in Three Acts,Arthur Wing Pinero,English drama -- 19th century,NA,NA,5,32596,English,2017-12-09
6152,Das Recht der Hagestolze: Eine Heiratsgeschichte aus dem Neckartal,Julius Wolff,German fiction,Neckar River Valley (Germany) -- Fiction,NA,18,17,German,2017-12-09
6153,Evening Tales,Jean-Baptiste Frédéric Ortoli,Conduct of life -- Juvenile fiction,Children's stories,Children -- Conduct of life -- Juvenile fiction,10,37389,English,2017-12-10
6154,The Man from Bar 20: A Story of the Cow Country,Clarence Edward Mulford,Western stories,"Cassidy, Hopalong (Fictitious character) -- Fiction",NA,22,74998,English,2017-12-10
6155,Fairy Tales from Gold Lands,May Wentworth,Christmas stories,Children's stories,California -- Juvenile fiction,12,32311,English,2017-12-10
6156,Venus im Pelz,Ritter von Leopold Sacher-Masoch,Erotic stories,Sadomasochism -- Fiction,NA,136,40263,German,2017-12-10
6157,Nether Lochaber,Rev. Alexander Stewart,Folklore -- Scotland -- Highlands,Natural history -- Scotland -- Highlands,NA,42,135440,English,2017-12-10
6158,The Story of Gösta Berling,Selma Lagerlöf,Swedish fiction -- Translations into English,NA,NA,45,17,English,2017-12-10
6159,Auroræ: Their Characters and Spectra,J. Rand Capron,Auroras,NA,NA,13,84840,English,2017-12-10
6160,Sigrid Persdotter Bjurcrona: En släktroman,Ernst Didring,Swedish fiction,NA,NA,8,17,Swedish,2017-12-10
6161,The Three Furlongers,Sheila Kaye-Smith,England -- Fiction,Brothers and sisters -- Fiction,Man-woman relationships -- Fiction,4,17,English,2017-12-11
6162,"The Illustrated Dictionary of Gardening, Division 1; A to Car.",John Garrett et al.,Gardening -- Dictionaries,Horticulture -- Dictionaries,"Plants, Ornamental -- Dictionaries",47,260665,English,2017-12-11
6163,Untuvainen y.m. kertomuksia,Selma Lagerlöf,Swedish fiction -- Translations into Finnish,NA,NA,4,13338,Finnish,2017-12-11
6164,"Das lebende Lichtbild: Entwicklung, Wesen und Bedeutung des Kinematograph","s lebende Lichtbild: Entwicklung, Wesen und Bedeutung des Kinematographen",Motion pictures,Cinematography,NA,19,0,German,2017-12-11
6165,Neither Here Nor There,Oliver Herford,American wit and humor,NA,NA,23,21778,English,2017-12-11
6166,Word Portraits of Famous Writers,Mabel E. Wotton,"Authors, English -- Biography",NA,NA,168,53618,English,2017-12-11
6167,The Viking Age. Volume 1 (of 2),Paul B. Du Chaillu,Vikings,Scandinavia -- Antiquities,Scandinavia -- Civilization,61,170017,English,2017-12-13
6168,The Viking Age. Volume 2 (of 2),Paul B. Du Chaillu,Vikings,Scandinavia -- Antiquities,Scandinavia -- Civilization,42,179398,English,2017-12-13
6169,Billy To-morrow Stands the Test,Sarah Pratt Carr,High school students -- Juvenile fiction,Teenage boys -- Juvenile fiction,First loves -- Juvenile fiction,7,49317,English,2017-12-12
6170,The Surprise Book,Patten Beard,Children's stories,NA,NA,8,33277,English,2017-12-12
6171,A Journey in Brazil,Elizabeth Cabot Cary Agassiz and Louis Agassiz,Brazil -- Description and travel,Geology -- Amazon River Valley,NA,21,17,English,2017-12-12
6172,"Gunvor Kjeld, papin tytär",Thomas Peter Krag,Norwegian fiction -- Translations into Finnish,NA,NA,0,53551,Finnish,2017-12-12
6173,"Théodore de Neuhoff, Roi de Corse",A. Le Glay,"Neuhof, Théodore-Antoine, baron de, 1690-1756",Corsica (France) -- History -- 18th century,NA,14,150113,French,2017-12-12
6174,Sämmtliche Werke 7: Briefwechsel I,Nikolai Vasilevich Gogol,"Gogol, Nikolai Vasilevich, 1809-1852 -- Correspondence",NA,NA,29,6631,German,2017-12-13
6175,"The Gray Scalp; Or, The Blackfoot Brave",Edward Willett,Indians of North America -- Fiction,Overland journeys to the Pacific -- Fiction,Sihasapa Indians -- Fiction,2,35315,English,2017-12-13
6176,Guild Court: A London Story,George MacDonald,London (England) -- Fiction,Christian fiction,NA,40,163345,English,2017-12-13
6177,The Island of Fantasy: A Romance,Fergus Hume,Islands -- Fiction,Love stories,Adventure stories,32,174628,English,2017-12-13
6178,Forward from Babylon,Louis Golding,Fathers and sons -- Fiction,"England, Northern -- Fiction",Jews -- Fiction,11,86502,English,2017-12-13
6179,The Boy Volunteers with the British Artillery,Kenneth Ward,"World War, 1914-1918 -- Campaigns -- Belgium -- Juvenile fiction",NA,NA,5,35530,English,2017-12-14
6180,"York and Lancaster, 1399-1485","Jones, Bell, and Winbolt","Great Britain -- History -- Lancaster and York, 1399-1485 -- Sources",NA,NA,7,42905,English,2017-12-15
6181,"The Ohio Journal of Science. Vol. XVI., No. 2 (December, 1915)",Various,Science -- Periodicals,Natural history -- Periodicals,NA,7,14351,English,2017-12-15
6182,Die Religion innerhalb der Grenzen der bloßen Vernunft,Immanuel Kant,Philosophy and religion,NA,NA,66,80001,German,2017-12-15
6183,Andein tytär,Erkki West,Finnish fiction -- 19th century,NA,NA,0,32826,Finnish,2017-12-16
6184,Brother Van,Stella Wyatt Brummitt,"Van Orsdel, W. W. (William Wesley), 1848-1919",NA,NA,6,17,English,2017-12-16
6185,The Abounding American,T. W. H. Crosland,"National characteristics, American",NA,NA,5,21194,English,2017-12-16
6186,Argentina and Uruguay,Gordon Ross,Argentina,Uruguay,NA,28,111912,English,2017-12-16
6187,Historical Manual of English Prosody,George Saintsbury,English language -- Versification,NA,NA,36,109469,English,2017-12-16
6188,Rämeissä: Kuvaus yhteiskunnan pohjakerroksesta,Väinö Pietilä,Poor -- Fiction,Finnish fiction -- 20th century,NA,2,27154,Finnish,2017-12-16
6189,Erdély aranykora: Regény,Mór Jókai,Historical fiction,Hungarian fiction -- 19th century,Transylvania (Romania) -- History -- Fiction,10,17,Hungarian,2017-12-16
6190,Warren Commission (14 of 26): Hearings Vol. XIV (of 1,rren Commission (14 of 26): Hearings Vol. XIV (of 15),"Kennedy, John F. (John Fitzgerald), 1917-1963 -- Assassination","Oswald, Lee Harvey",NA,12,17,English,2017-12-17
6191,The Cruel Murder of Mina Miller,Unknown,"Muller, Philomena, -1881","Kinkowski, Martin, -1882",Murder -- New Jersey,7,10711,English,2017-12-17
6192,Germaniens Götter,Rudolf Herzog,"Mythology, Germanic",Legends -- Germany,NA,23,39862,German,2017-12-17
6193,Suomalaisia sankareita I: Historiallisia kertomuksia,Ivalo and Wilkuna,Heroes,Finland -- Biography,NA,7,17,Finnish,2017-12-17
6194,Suomalaisia sankareita II: Historiallisia kertomuksia,Ivalo and Wilkuna,Heroes,Finland -- Biography,NA,8,17,Finnish,2017-12-17
6195,The Boy Volunteers on the Belgian Front,Kenneth Ward,War stories,Spies -- Juvenile fiction,"World War, 1914-1918 -- Campaigns -- Belgium -- Juvenile fiction",4,17,English,2017-12-17
6196,The Three Voyages of Captain Cook Round the World. Vol. I. Being the First ,e Three Voyages of Captain Cook Round the World. Vol. I. Being the First of,Explorers -- Great Britain -- Biography,"Cook, James, 1728-1779 -- Travel",Voyages around the world -- History -- 18th century,56,135401,English,2017-12-17
6197,Cupid's Fair-Weather Booke,John Cecil Clay and Oliver Herford,Love in art,Months in art,Zodiac in art,21,1834,English,2017-12-17
6198,"The Abandoned Country; or, Frank Reade, Jr., Exploring a New Continent.",Senarens,Science fiction,American fiction -- 19th century,Adventure stories,14,17,English,2017-12-17
6199,Away to school: 'Ólta'góó,Cecil S. King,Navajo language -- Readers,Off-reservation boarding schools -- Juvenile fiction,Navajo children -- Education -- Juvenile fiction,13,17,English,2017-12-17
6200,"Queen Anna's New World of Words; or, Dictionarie of the Italian and Engli","een Anna's New World of Words; or, Dictionarie of the Italian and English",Italian language -- Dictionaries -- English -- Early works to 1800,English language -- Dictionaries -- Italian -- Early works to 1800,Italian language -- Grammar -- Early works to 1800,82,623734,English,2017-12-18
6201,British Bees,William Edward Shuckard,Bees,Hymenoptera -- Great Britain,NA,20,17,English,2017-12-18
6202,拾遺記,"Zhiping Qi, active 4th century Jia Wang, and Qi Xiao",Folklore -- China,China -- History -- Anecdotes,NA,19,1360,Chinese,2017-12-18
6203,"List of Post Offices in Canada, with the Names of the Postmasters ... 18","st of Post Offices in Canada, with the Names of the Postmasters ... 1864",Postal service -- Canada -- Guides,NA,NA,16,17,English,2017-12-18
6204,The Unspeakable Scot,T. W. H. Crosland,"National characteristics, Scottish",NA,NA,4,37028,English,2017-12-18
6205,Voyager 1 Encounters Satu,yager 1 Encounters Saturn,Saturn probes,Voyager Project,Saturn (Planet) -- Photographs from space,22,17,English,2017-12-18
6206,My Book of Ten Fishes,Rosalie G. Mendel,Marine animals -- Juvenile literature,Seashore animals -- Juvenile literature,Fishes -- Juvenile fiction,3,1337,English,2017-12-19
6207,"Strive and Succeed; or, The Progress of Walter Conrad",Jr. Horatio Alger,Conduct of life -- Juvenile fiction,Young men -- Conduct of life -- Juvenile fiction,Bildungsromans,50,17,English,2017-12-19
6208,Philip Hale's Boston Symphony Programme Notes,Philip Hale,Music appreciation,Music -- History and criticism,Boston Symphony Orchestra,45,139552,English,2017-12-20
6209,"Gettysburg National Military Park, Pennsylvania",Frederick Tilberg,"United States -- History -- Civil War, 1861-1865","Gettysburg, Battle of, Gettysburg, Pa., 1863",Gettysburg National Military Park (Pa.),18,14983,English,2017-12-20
6210,The Lincoln Country in Pictures,Carl Frazier and Rosalie Frazier,"Lincoln, Abraham, 1809-1865 -- Homes and haunts -- Pictorial works",NA,NA,11,5157,English,2017-12-20
6211,"Recollections of Rifleman Harris, (Old 95th.)",Benjamin Harris,Soldiers -- Great Britain -- Biography,"Peninsular War, 1807-1814 -- Personal narratives, British","Harris, Benjamin, 1781-1858",51,44355,English,2017-12-20
6212,Comme quoi Napoléon n'a jamais existé,J.-B. Pérès,"Napoleon I, Emperor of the French, 1769-1821","Napoleon I, Emperor of the French, 1769-1821 -- Bibliography","Napoleon I, Emperor of the French, 1769-1821 -- Influence",8,5007,French,2017-12-20
